"is_read","title","message","type","user_id","id","created_date","updated_date","created_by_id","created_by","is_sample"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.  https://drive.google.com/file/d/1nSwCs8RMWU3ufyH1qJIFGsl6_9XpiLTl/view?usp=drive_link","rejection","69dde793aa4f6698371f73da","69eb9a105abf56464187a936","2026-04-24T16:28:00.339000","2026-04-24T16:28:00.339000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/1Q7mDsEbE5MlYOhsARbTlJd9a_-LfkBeZ/view?usp=drive_link","rejection","69d7b031aa5f61aa6ab3ef11","69eb99c06b773f2cc470f374","2026-04-24T16:26:40.379000","2026-04-24T16:26:40.379000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/13ZQp07KFJdXWe7TPhAVQEjP4e_J3cDCG/view?usp=drive_link","rejection","69dde7c34ace88ace4b2736e","69eb996f00151a530dcc4b28","2026-04-24T16:25:19.310000","2026-04-24T16:25:19.310000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Form Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.  https://drive.google.com/file/d/15zmNx35VyxSXk5QicGXvciXqOy83puX-/view?usp=sharing","rejection","69d600a1096418863f20cff9","69eb1ad2ae832a76a56969d1","2026-04-24T07:25:06.925000","2026-04-24T07:25:06.925000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Form Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/10SZ1ifIru6aWvLfcRrgFaSM2LpXklStj/view?usp=drive_link","rejection","69ce057536ae09b05b567b92","69eb1a7cfd6f3cbf115c2c3f","2026-04-24T07:23:40.117000","2026-04-24T07:23:40.117000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Form Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.  https://drive.google.com/file/d/1sXI16-JcZcIHtn9eN5NuN5PlSNXFYHCb/view?usp=drive_link","rejection","69d5faff5f9399792859a46d","69eb19b8d8cebd0e4c710e7e","2026-04-24T07:20:24.131000","2026-04-24T07:20:24.131000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have not provided access to the Google Drive file, which is why we are unable to open it. Please grant the necessary permissions and resubmit the file.","rejection","69dde7c34ace88ace4b2736e","69eafac565d7132a6109469c","2026-04-24T05:08:21.443000","2026-04-24T05:08:21.443000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: we are unable to open your file","rejection","69dde7c34ace88ace4b2736e","69eafab4705f4b4ad2b86bf0","2026-04-24T05:08:04.837000","2026-04-24T05:08:04.837000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/1ud4zC2gzOq95L2NHABf0gMzI6wyuVfzC/view?usp=drive_link","rejection","69d7afe9b38776b487b42466","69eafa9634f0fb498e2d6c6f","2026-04-24T05:07:34.962000","2026-04-24T05:07:34.962000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.  https://drive.google.com/file/d/1kbv6Jz2u1tZvkCrCUyzE6vju66ioEyuB/view?usp=sharing","rejection","69e2138066d215f5ec605a62","69eafa279414e8b33daa68ac","2026-04-24T05:05:43.234000","2026-04-24T05:05:43.234000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Form Filling"" rejected. Reason: you have submitted data entry file in form filling task, please resubmit it in data entry","rejection","69e618e0cd9ea118cc9f4bff","69eaf45965fa8c20370ff44a","2026-04-24T04:40:57.559000","2026-04-24T04:40:57.559000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Form Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.https://drive.google.com/file/d/1_0eYtiuDdGIN_fw4pEXmWvr5mUpR7RFQ/view?usp=drive_link","rejection","69d74f464da9b8fcf69f287c","69eaf401623ad6f1138e2d00","2026-04-24T04:39:29.535000","2026-04-24T04:39:29.535000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Form Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/1bbtKKF8tdjkAZwF1PkMdA9zzCO-y0kdY/view?usp=drive_link","rejection","69d8d9fee96ddf658a297167","69eaf2a410ab36ae142e4894","2026-04-24T04:33:40.330000","2026-04-24T04:33:40.330000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Form Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/1FCgWQYcIaOXvyuLdZBcNPsPxEFxMjQpy/view?usp=drive_link","rejection","69e2138066d215f5ec605a62","69eaf1ae64bf0d2bc2ddf8a1","2026-04-24T04:29:34.751000","2026-04-24T04:29:34.751000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Form Filling"" rejected. Reason: You have not provided access to the Google Drive file, which is why we are unable to open it. Please grant the necessary permissions and resubmit the file.","rejection","69e2138066d215f5ec605a62","69e98c7f81cb0faee97804d4","2026-04-23T03:05:35.156000","2026-04-23T03:05:35.156000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Form Filling"" rejected. Reason: You have submitted an incomplete task of 12 forms only. Please complete the entire task and then resubmit the file.","rejection","69e618e0cd9ea118cc9f4bff","69e98c34fffacd567bdcf7ef","2026-04-23T03:04:20.801000","2026-04-23T03:04:20.801000","anonymous","anonymous","false"
"false","❌ Task Rejected","""PDF to Word Typing"" rejected. Reason: You have not provided access to the Google Drive file, which is why we are unable to open it. Please grant the necessary permissions and resubmit the file.","rejection","69e7508f9d195e0534a753ec","69e98b7dd984356bc1de855d","2026-04-23T03:01:17.284000","2026-04-23T03:01:17.284000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Form Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/1KAmZZQq-IYGjbvM1bvwuoZvH7i_EZ7EX/view?usp=drive_link","rejection","69d600a1096418863f20cff9","69e90e0a48ab7cd9422701a3","2026-04-22T18:06:02.463000","2026-04-22T18:06:02.463000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/190YACI4PoAPMCvB56XJKClxKhGpRB_9x/view?usp=drive_link","rejection","69e080c316eada7181a563d4","69e908df6f3ac137e99815b9","2026-04-22T17:43:59.156000","2026-04-22T17:43:59.156000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/1MOeEg4m5PZ5ca4AoHYuJfbOoa2_3f0mT/view?usp=drive_link","rejection","69e618e0cd9ea118cc9f4bff","69e90841e669e6506879af1d","2026-04-22T17:41:21.379000","2026-04-22T17:41:21.379000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/1-T_f0Kn1rAcU_rj0nTNVywzFaI8OvQst/view?usp=drive_link","rejection","69de590fbe00225799fc98ae","69e907c0642ec16aab721eb0","2026-04-22T17:39:12.634000","2026-04-22T17:39:12.634000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.  https://drive.google.com/file/d/1gjmjd2AKPY-h-NYfnx2v3W_WQyLXirWk/view?usp=drive_link","rejection","69ce07003023e363f36f9163","69e906a71cee8c0d1520fcfa","2026-04-22T17:34:31.129000","2026-04-22T17:34:31.129000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.  https://drive.google.com/file/d/1pwgDEMvurq3KtZXCTZFqQS08iuQxGtGR/view?usp=drive_link","rejection","69e2138066d215f5ec605a62","69e9058f9e6c31cf1c867aee","2026-04-22T17:29:51.525000","2026-04-22T17:29:51.525000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/1pwgDEMvurq3KtZXCTZFqQS08iuQxGtGR/view?usp=drive_link","rejection","69e2138066d215f5ec605a62","69e90517a47befee5476688f","2026-04-22T17:27:51.292000","2026-04-22T17:27:51.292000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/1pwgDEMvurq3KtZXCTZFqQS08iuQxGtGR/view?usp=drive_link","rejection","69e2138066d215f5ec605a62","69e90517fd0b5821d86c195f","2026-04-22T17:27:51.042000","2026-04-22T17:27:51.042000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/1meoKH_N0hQzPSetGncgvRVD7MLUNFspK/view?usp=drive_link","rejection","69e61963cd9ea118cc9f4d2b","69e9033189fe30e2521b3b18","2026-04-22T17:19:45.191000","2026-04-22T17:19:45.191000","anonymous","anonymous","false"
"false","💰 ₹500 Added to Wallet","2 candidates hiring. New Balance: ₹500.00","bonus","69e72bd8bd9f5c1de225a4f8","69e8a66c3a375585ed2cb4ac","2026-04-22T10:43:56.269000","2026-04-22T10:43:56.269000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: we are unable to open your file , please submit valid link","rejection","69e61963cd9ea118cc9f4d2b","69e79e150eaf1fae61e96b98","2026-04-21T15:56:05.155000","2026-04-21T15:56:05.155000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.   https://drive.google.com/file/d/15G0olSNo3-IkkvZDVs3pQXLdJcEUaGML/view?usp=drive_link","rejection","69e74fee45a9b1dc8bd82e04","69e79df29bbf274142e955dd","2026-04-21T15:55:30.543000","2026-04-21T15:55:30.543000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have not provided access to the Google Drive file, which is why we are unable to open it. Please grant the necessary permissions and resubmit the file.","rejection","69e2138066d215f5ec605a62","69e78d470d0de21d104593ce","2026-04-21T14:44:23.351000","2026-04-21T14:44:23.351000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/1Waqh_hmvXubfo4pzR6rGKs1LqMbn6bNC/view?usp=sharing","rejection","69e080c316eada7181a563d4","69e78d3812905a60ff820b3b","2026-04-21T14:44:08.748000","2026-04-21T14:44:08.748000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/1rMtthqD5Wxd8YJcBvyuSk9VOuU5IrsBh/view?usp=drive_link","rejection","69ce057536ae09b05b567b92","69e78ca74e92e7b5c6b3479f","2026-04-21T14:41:43.678000","2026-04-21T14:41:43.678000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.  https://drive.google.com/file/d/1th8T91i9p8032h3WAOLAYqNgSqunZH4a/view?usp=sharing","rejection","69d74f464da9b8fcf69f287c","69e78b726c1683a7872d19c4","2026-04-21T14:36:34.833000","2026-04-21T14:36:34.833000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have submitted the file of old captcha filling task of Workden 2.0  ","rejection","69e618e0cd9ea118cc9f4bff","69e78aaa4a4e73aa5c688883","2026-04-21T14:33:14.934000","2026-04-21T14:33:14.934000","anonymous","anonymous","false"
"false","💰 ₹2000 Added to Wallet","ohk. New Balance: ₹2000.00","bonus","69e62086e436da5d001b8416","69e7389ad96d48844233fe19","2026-04-21T08:43:06.743000","2026-04-21T08:43:06.743000","69c78a963cd6683d792802fc","tiwariutsav108@gmail.com","false"
"false","❌ Task Rejected","""Form Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/1EowhpgDCzU2QSds_hXcng8JoCOdnqkdv/view?usp=drive_link","rejection","69d8d9fee96ddf658a297167","69e6e38b16e95ac02999bd6f","2026-04-21T02:40:11.089000","2026-04-21T02:40:11.089000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.  https://drive.google.com/file/d/1r-vHX5i0LafmFImEQ2k31j6m0Eyx7_Kn/view?usp=drive_link","rejection","69df573ebeceae833d813f41","69e6e1ffd086aa5b4109413c","2026-04-21T02:33:35.685000","2026-04-21T02:33:35.685000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.  https://drive.google.com/file/d/1GjqaqpRrIeyTJVW4VYlSLsiaIrcqpPzb/view?usp=drive_link","rejection","69de121de938868996f01133","69e6e1abc0448f645e1d0be0","2026-04-21T02:32:11.089000","2026-04-21T02:32:11.089000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/1nHlZHj88ucjOd8m3iyerhyjVytnMosUp/view?usp=drive_link","rejection","69e080c316eada7181a563d4","69e6e143b0ba9382ae5d3d0f","2026-04-21T02:30:27.032000","2026-04-21T02:30:27.032000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.  https://drive.google.com/file/d/1iZ19IBgXIY8Pc9rxYEVQDDHyMEPnm43j/view?usp=drive_link","rejection","69d8d9fee96ddf658a297167","69e6e0bccf380c2bd17767df","2026-04-21T02:28:12.084000","2026-04-21T02:28:12.084000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: .......","rejection","69cd023bb74d1dc50025c2ac","69e6e01496aa47f46a29b819","2026-04-21T02:25:24.650000","2026-04-21T02:25:24.650000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: .....","rejection","69e62086e436da5d001b8416","69e6e00b64d385c90aa9946c","2026-04-21T02:25:15.314000","2026-04-21T02:25:15.314000","anonymous","anonymous","false"
"false","❌ Task Rejected","""PDF to Word Typing"" rejected. Reason: You have submitted an incomplete task. Please complete the entire task and then resubmit the file.","rejection","69e080c316eada7181a563d4","69e4328465e15c4423666c12","2026-04-19T01:40:20.998000","2026-04-19T01:40:20.998000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.    https://drive.google.com/file/d/1EJLyQ_8tetlDtX_gF3d6aCm7wqhFNF8r/view?usp=drive_link","rejection","69dde793aa4f6698371f73da","69e4324029422dc9706b413c","2026-04-19T01:39:12.989000","2026-04-19T01:39:12.989000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.   https://drive.google.com/file/d/1RvNu68KqwpNuE7AgCX03hDE_ONXCwUnt/view?usp=drive_link","rejection","69e080c316eada7181a563d4","69e431db02e9c32440db0147","2026-04-19T01:37:31.358000","2026-04-19T01:37:31.358000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Form Filling"" rejected. Reason: You have submitted the same Excel sheet that was originally provided to you for working. Instead of completing the task, you have re-submitted the same excel file without making any changes.

You were expected to review the given Excel sheet on the portal, perform the required work, download the updated work file, and then submit it.

Please make sure to follow the instructions properly and submit the correct completed file.","rejection","69ce028027480acc8a73d872","69e4312a35cc6427dc18ed5d","2026-04-19T01:34:34.459000","2026-04-19T01:34:34.459000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Form Filling"" rejected. Reason: You have submitted the same Excel sheet that was originally provided to you for working. Instead of completing the task, you have re-submitted the same excel file without making any changes.

You were expected to review the given Excel sheet on the portal, perform the required work, download the updated work file, and then submit it.

Please make sure to follow the instructions properly and submit the correct completed file.","rejection","69ce028027480acc8a73d872","69e4311d67f7a7d102ab3ef2","2026-04-19T01:34:21.357000","2026-04-19T01:34:21.357000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Form Filling"" rejected. Reason: You have submitted the same Excel sheet that was originally provided to you for working. Instead of completing the task, you have re-submitted the same excel file without making any changes.

You were expected to review the given Excel sheet on the portal, perform the required work, download the updated work file, and then submit it.

Please make sure to follow the instructions properly and submit the correct completed file.","rejection","69d8d9fee96ddf658a297167","69e4310e322124d8203385aa","2026-04-19T01:34:06.610000","2026-04-19T01:34:06.610000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have submitted the same Excel sheet that was originally provided to you for working. Instead of completing the task, you have re-submitted the same excel file without making any changes.

You were expected to review the given Excel sheet on the portal, perform the required work, download the updated work file, and then submit it.

Please make sure to follow the instructions properly and submit the correct completed file.","rejection","69d8d9fee96ddf658a297167","69e43101b44db1e4043df683","2026-04-19T01:33:53.388000","2026-04-19T01:33:53.388000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Grammar Correction"" rejected. Reason: ....","rejection","69cdefb14809bcb1180a344e","69e4308bbd0123e2dde0cbad","2026-04-19T01:31:55.544000","2026-04-19T01:31:55.544000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Grammar Correction"" rejected. Reason: ...","rejection","69cd023bb74d1dc50025c2ac","69e43082b2b81378c04cdbb6","2026-04-19T01:31:46.065000","2026-04-19T01:31:46.065000","anonymous","anonymous","false"
"false","💸 ₹200 Deducted from Wallet","the task of 03/04/2026 was rejected. New Balance: ₹1200.00","info","69ce030b000fb95d22d7effa","69e42f7a5c31f23f73cb839f","2026-04-19T01:27:22.541000","2026-04-19T01:27:22.541000","69c78a963cd6683d792802fc","tiwariutsav108@gmail.com","false"
"false","✅ Task Approved!"," Captcha Filling approved! ₹200 credited to your wallet.","approval","69ce02e8abbdc54ed3345c77","69e42dee0d72dd7116d1a2e2","2026-04-19T01:20:46.603000","2026-04-19T01:20:46.603000","69c78a963cd6683d792802fc","tiwariutsav108@gmail.com","false"
"false","✅ Task Approved!"," Captcha Filling approved! ₹200 credited to your wallet.","approval","69ce030b000fb95d22d7effa","69e42dd066c373a1b3799210","2026-04-19T01:20:16.249000","2026-04-19T01:20:16.249000","69c78a963cd6683d792802fc","tiwariutsav108@gmail.com","false"
"false","✅ Task Approved!"," Captcha Filling approved! ₹200 credited to your wallet.","approval","69ce02e8abbdc54ed3345c77","69e42dbd3cf916ab9dd9a014","2026-04-19T01:19:57.411000","2026-04-19T01:19:57.411000","69c78a963cd6683d792802fc","tiwariutsav108@gmail.com","false"
"false","✅ Task Approved!"," Captcha Filling approved! ₹200 credited to your wallet.","approval","69d600a1096418863f20cff9","69e42d998154e8d065722971","2026-04-19T01:19:21.057000","2026-04-19T01:19:21.057000","69c78a963cd6683d792802fc","tiwariutsav108@gmail.com","false"
"false","✅ Task Approved!"," Captcha Filling approved! ₹200 credited to your wallet.","approval","69ce030b000fb95d22d7effa","69e42d705b6fedc9af9afa0b","2026-04-19T01:18:40.705000","2026-04-19T01:18:40.705000","69c78a963cd6683d792802fc","tiwariutsav108@gmail.com","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/17CFOgA-cO-6c7w5BLOxxyiVzfZdn3tXy/view","rejection","69ce030b000fb95d22d7effa","69e42d5873819203b5e69547","2026-04-19T01:18:16.656000","2026-04-19T01:18:16.656000","69c78a963cd6683d792802fc","tiwariutsav108@gmail.com","false"
"false","✅ Task Approved!","Data Entry approved! ₹200 credited to your wallet.","approval","69cdefb14809bcb1180a344e","69e42c192107c707ee86fe45","2026-04-19T01:12:57.739000","2026-04-19T01:12:57.739000","69c78a963cd6683d792802fc","tiwariutsav108@gmail.com","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: wrong solution you have made","rejection","69cdefb14809bcb1180a344e","69e42be78388a98094785e22","2026-04-19T01:12:07.389000","2026-04-19T01:12:07.389000","69c78a963cd6683d792802fc","tiwariutsav108@gmail.com","false"
"false","hiihello","hello","info","69cdefb14809bcb1180a344e","69e3af4461eb1cbac63bdb96","2026-04-18T16:20:20.150000","2026-04-18T16:20:20.150000","69c78a963cd6683d792802fc","tiwariutsav108@gmail.com","false"
"false","💸 ₹200 Deducted from Wallet","ohk. New Balance: ₹400.00","info","69cdefb14809bcb1180a344e","69e3914391bc663d53f8e3c8","2026-04-18T14:12:19.024000","2026-04-18T14:12:19.024000","69c78a963cd6683d792802fc","tiwariutsav108@gmail.com","false"
"false","💰 ₹100 Added to Wallet","ok. New Balance: ₹600.00","bonus","69cdefb14809bcb1180a344e","69e37cae30d63f436de75fa7","2026-04-18T12:44:30.917000","2026-04-18T12:44:30.917000","69c78a963cd6683d792802fc","tiwariutsav108@gmail.com","false"
"false","❌ Task Rejected",""" Captcha Filling"" rejected. Reason: this task has been removed from some reasons , kindly do another task till the time","rejection","69ce07003023e363f36f9163","69e30b7d0d29c63a00262b38","2026-04-18T04:41:33.639000","2026-04-18T04:41:33.639000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Grammar Correction"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/1P9RJO_a5thlimLwnwHd79oarZvH_lojH/view?usp=drive_link","rejection","69d74f464da9b8fcf69f287c","69e250b466dd94d47ee5a84c","2026-04-17T15:24:36.960000","2026-04-17T15:24:36.960000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Form Filling"" rejected. Reason: you have submitted the same excel sheet that was provided to you to complete the task ","rejection","69de590fbe00225799fc98ae","69e25053b5de6db0ab46b711","2026-04-17T15:22:59.061000","2026-04-17T15:22:59.061000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Form Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/1GIbvNdtJsxjtVIJD87rfhrN5JUjeiL6_/view?usp=drive_link","rejection","69dde793aa4f6698371f73da","69e250042bcae0034cf1554b","2026-04-17T15:21:40.128000","2026-04-17T15:21:40.128000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/1L06kpCEnFTw4labLzpBV6FlL2Ux0W4ov/view?usp=drive_link","rejection","69d8d9fee96ddf658a297167","69e24ef026f18e88fa50374c","2026-04-17T15:17:04.650000","2026-04-17T15:17:04.650000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/17MHe18E98W7WCNufb47xxdOgzqjf9QCw/view?usp=drive_link","rejection","69e080c316eada7181a563d4","69e24ea3a5cb45b99c0b586b","2026-04-17T15:15:47.180000","2026-04-17T15:15:47.180000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Grammar Correction"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully & It has been observed that you have used an AI tool to generate your answers, which is against the established guidelines. Such practices are not permitted and may lead to unfair advantages.

You are advised to refrain from using any unauthorized tools while completing your work. If this behavior continues, strict action may be taken, including the possibility of your account being suspended or permanently banned.

Please ensure that all future submissions are your own original work and comply with the rules and regulations.   https://drive.google.com/file/d/1CuNC-VPeBBNC0ygJdPUNAGsAmvvPY_1Q/view?usp=drive_link
","rejection","69d600a1096418863f20cff9","69e1b9c85dc9a3ca39ed53f4","2026-04-17T04:40:40.119000","2026-04-17T04:40:40.119000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Grammar Correction"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.   https://drive.google.com/file/d/11FHd2c2Uo43TuSSlwZZTh-LR3ls6e6fa/view?usp=drive_link","rejection","69d7b031aa5f61aa6ab3ef11","69e1b951604c361e62c15b11","2026-04-17T04:38:41.401000","2026-04-17T04:38:41.401000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Grammar Correction"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully & It has been observed that you have used an AI tool to generate your answers, which is against the established guidelines. Such practices are not permitted and may lead to unfair advantages.

You are advised to refrain from using any unauthorized tools while completing your work. If this behavior continues, strict action may be taken, including the possibility of your account being suspended or permanently banned.

Please ensure that all future submissions are your own original work and comply with the rules and regulations.
https://drive.google.com/file/d/11FHd2c2Uo43TuSSlwZZTh-LR3ls6e6fa/view?usp=drive_link","rejection","69d7b031aa5f61aa6ab3ef11","69e1b9106c40697b04cca393","2026-04-17T04:37:36.457000","2026-04-17T04:37:36.457000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Grammar Correction"" rejected. Reason: You have not provided access to the Google Drive file, which is why we are unable to open it. Please grant the necessary permissions and resubmit the file.","rejection","69d74f464da9b8fcf69f287c","69e1b8867c49d74ce02d44a5","2026-04-17T04:35:18.341000","2026-04-17T04:35:18.341000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Grammar Correction"" rejected. Reason: You have not provided access to the Google Drive file, which is why we are unable to open it. Please grant the necessary permissions and resubmit the file.","rejection","69d7afe9b38776b487b42466","69e1b8711c14c2b3b4bb1ba4","2026-04-17T04:34:57.694000","2026-04-17T04:34:57.694000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Grammar Correction"" rejected. Reason: You have not provided access to the Google Drive file, which is why we are unable to open it. Please grant the necessary permissions and resubmit the file.","rejection","69d8b1f6fad88b737e05053c","69e1b864356d178b6864d564","2026-04-17T04:34:44.211000","2026-04-17T04:34:44.211000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Grammar Correction"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully & It has been observed that you have used an AI tool to generate your answers, which is against the established guidelines. Such practices are not permitted and may lead to unfair advantages.

You are advised to refrain from using any unauthorized tools while completing your work. If this behavior continues, strict action may be taken, including the possibility of your account being suspended or permanently banned.

Please ensure that all future submissions are your own original work and comply with the rules and regulations.
https://drive.google.com/file/d/1_jLw0fSMMltBiIf2V8JbLXHbQ_9PFf7h/view?usp=drive_link","rejection","69dde793aa4f6698371f73da","69e1b85758e797619fd6f3da","2026-04-17T04:34:31.579000","2026-04-17T04:34:31.579000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Form Filling"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully.  https://drive.google.com/file/d/1cTTXWfc0YMqmpdPlr8YpXx2KcTm0_TeX/view?usp=drive_link","rejection","69d5faff5f9399792859a46d","69e18c8b6c40697b04cc606a","2026-04-17T01:27:39.325000","2026-04-17T01:27:39.325000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/1zxmxOm_j2ToLjoHAve6r2Ix88CNicacu/view?usp=drive_link","rejection","69d3846679da668f9db1387b","69e18ac76b2bf25ae5a2b331","2026-04-17T01:20:07.436000","2026-04-17T01:20:07.436000","anonymous","anonymous","false"
"false","❌ Task Rejected","""Data Entry"" rejected. Reason: You have made several mistakes in the task. Please review your report file carefully. https://drive.google.com/file/d/1gccSV1QW0_O53T8BYkny_38MeZj2Eng5/view?usp=drive_link","rejection","69ce04fb1ae8004564d4a5a7","69e189d68ccef38c80a60fd4","2026-04-17T01:16:06.500000","2026-04-17T01:16:06.500000","anonymous","anonymous","false"
